STATION,NAME,DATE,TMAX
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-18,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-19,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-20,88
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-21,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-22,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-23,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-24,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-25,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-26,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-27,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-28,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-29,92
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-30,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-08-31,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-01,94
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-02,95
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-03,93
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-04,94
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-05,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-06,88
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-07,95
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-08,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-09,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-10,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-11,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-12,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-13,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-14,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-15,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-16,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-17,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-18,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-19,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-20,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-21,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-22,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-23,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-24,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-25,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-26,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-27,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-28,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-29,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-09-30,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-01,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-02,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-03,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-04,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-05,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-06,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-07,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-08,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-09,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-10,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-11,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-12,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-13,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-14,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-15,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-16,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-17,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-18,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-19,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-20,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-21,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-22,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-23,62
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-24,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-25,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-26,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-27,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-28,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-29,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-30,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-10-31,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-01,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-02,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-03,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-04,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-05,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-06,30
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-07,30
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-08,26
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-09,23
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-10,34
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-11,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-12,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-13,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-14,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-15,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-16,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-17,34
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-18,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-19,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-20,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-21,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-22,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-23,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-24,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-25,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-26,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-27,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-28,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-29,34
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-11-30,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-01,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-02,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-03,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-04,30
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-05,32
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-06,34
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-07,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-08,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-09,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-10,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-11,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-12,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-13,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-14,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-15,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-16,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-17,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-18,14
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-19,-8
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-20,-10
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-21,7
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-22,11
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-23,15
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-24,31
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-25,30
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-26,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-27,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-28,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-29,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-30,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1998-12-31,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-01,37
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-02,21
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-03,29
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-04,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-05,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-06,11
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-07,22
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-08,32
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-09,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-10,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-11,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-12,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-13,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-14,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-15,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-16,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-17,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-18,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-19,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-20,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-21,30
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-22,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-23,10
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-24,21
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-25,34
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-26,22
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-27,29
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-28,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-29,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-30,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-01-31,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-01,36
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-02,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-03,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-04,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-05,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-06,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-07,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-08,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-09,36
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-10,25
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-11,28
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-12,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-13,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-14,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-15,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-16,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-17,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-18,41
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-19,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-20,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-21,36
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-22,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-23,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-24,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-25,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-26,46
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-27,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-02-28,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-01,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-02,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-03,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-04,40
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-05,35
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-06,35
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-07,25
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-08,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-09,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-10,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-11,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-12,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-13,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-14,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-15,62
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-16,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-17,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-18,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-19,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-20,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-21,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-22,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-23,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-24,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-25,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-26,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-27,42
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-28,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-29,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-30,47
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-03-31,31
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-01,25
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-02,29
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-03,35
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-04,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-05,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-06,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-07,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-08,63
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-09,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-10,45
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-11,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-12,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-13,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-14,44
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-15,51
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-16,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-17,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-18,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-19,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-20,59
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-21,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-22,43
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-23,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-24,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-25,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-26,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-27,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-28,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-29,32
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-04-30,49
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-01,62
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-02,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-03,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-04,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-05,53
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-06,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-07,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-08,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-09,39
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-10,38
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-11,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-12,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-13,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-14,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-15,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-16,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-17,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-18,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-19,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-20,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-21,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-22,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-23,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-24,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-25,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-26,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-27,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-28,81
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-29,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-30,50
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-05-31,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-01,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-02,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-03,54
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-04,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-05,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-06,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-07,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-08,55
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-09,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-10,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-11,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-12,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-13,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-14,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-15,76
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-16,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-17,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-18,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-19,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-20,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-21,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-22,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-23,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-24,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-25,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-26,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-27,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-28,73
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-29,71
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-06-30,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-01,64
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-02,66
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-03,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-04,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-05,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-06,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-07,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-08,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-09,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-10,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-11,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-12,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-13,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-14,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-15,57
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-16,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-17,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-18,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-19,88
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-20,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-21,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-22,86
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-23,92
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-24,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-25,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-26,89
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-27,98
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-28,99
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-29,96
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-30,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-07-31,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-01,76
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-02,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-03,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-04,75
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-05,85
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-06,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-07,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-08,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-09,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-10,93
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-11,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-12,74
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-13,78
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-14,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-15,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-16,77
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-17,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-18,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-19,88
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-20,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-21,90
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-22,83
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-23,93
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-24,94
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-25,84
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-26,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-27,91
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-28,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-29,87
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-30,97
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-08-31,61
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-01,60
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-02,48
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-03,52
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-04,68
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-05,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-06,70
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-07,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-08,67
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-09,80
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-10,69
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-11,56
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-12,62
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-13,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-14,72
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-15,79
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-16,82
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-17,76
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-18,58
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-19,65
USW00024143,"GREAT FALLS AIRPORT, MT US",1999-09-20,77
